customerID,InvoiceDate,DueDate,SettledDate,DaysToSettle,DaysLate,First invoice,Late,On-Time,Train/Test,Age Bucket,Invoiced Month,InvoiceAmount,Invoice Due Month,Gap between current and previous invoice due date,Average Amount of PAID,Average of Amount of LATE PAID,Average Days Late,Average Days to Settle,Ratio Of Amount of Paid Invoices Bucket(0) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(1) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(2) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(3) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(4) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(5) by Total Amount of Paid Invoices,Ratio Of number of Paid Invoices Bucket(0) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(1) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(2) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(3) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(4) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(5) by Total number of Paid Invoices
7209-MDWKR,8/20/2012,9/19/2012,9/17/2012,28,0,FALSE,FALSE,TRUE,Train,0,8,75.55,9,120,63.91958333,62.15357143,6.5,36.5,0.43278338,0.417673248,0.106031667,0.043511704,0,0,0.416666667,0.416666667,0.125,0.041666667,0,0
7209-MDWKR,10/4/2012,11/3/2012,11/14/2012,41,11,FALSE,TRUE,FALSE,Train,2,10,55.88,11,45,63.91958333,62.15357143,6.5,36.5,0.43278338,0.417673248,0.106031667,0.043511704,0,0,0.416666667,0.416666667,0.125,0.041666667,0,0
7209-MDWKR,10/15/2012,11/14/2012,11/18/2012,34,4,FALSE,TRUE,FALSE,Train,1,10,55.85,11,11,63.91958333,62.15357143,6.5,36.5,0.43278338,0.417673248,0.106031667,0.043511704,0,0,0.416666667,0.416666667,0.125,0.041666667,0,0
7209-MDWKR,10/26/2012,11/25/2012,11/25/2012,30,0,FALSE,FALSE,TRUE,Train,0,10,74.92,11,11,63.91958333,62.15357143,6.5,36.5,0.43278338,0.417673248,0.106031667,0.043511704,0,0,0.416666667,0.416666667,0.125,0.041666667,0,0
7209-MDWKR,12/16/2012,1/15/2013,1/15/2013,30,0,FALSE,FALSE,TRUE,Train,0,12,61.2,1,51,63.91958333,62.15357143,6.5,36.5,0.43278338,0.417673248,0.106031667,0.043511704,0,0,0.416666667,0.416666667,0.125,0.041666667,0,0
7209-MDWKR,12/17/2012,1/16/2013,2/1/2013,46,16,FALSE,TRUE,FALSE,Train,3,12,66.75,1,1,63.91958333,62.15357143,6.5,36.5,0.43278338,0.417673248,0.106031667,0.043511704,0,0,0.416666667,0.416666667,0.125,0.041666667,0,0
7209-MDWKR,3/13/2013,4/12/2013,4/22/2013,40,10,FALSE,TRUE,FALSE,Train,2,3,57.41,4,86,63.91958333,62.15357143,6.5,36.5,0.43278338,0.417673248,0.106031667,0.043511704,0,0,0.416666667,0.416666667,0.125,0.041666667,0,0
7209-MDWKR,3/31/2013,4/30/2013,4/28/2013,28,0,FALSE,FALSE,TRUE,Train,0,3,75.44,4,18,63.91958333,62.15357143,6.5,36.5,0.43278338,0.417673248,0.106031667,0.043511704,0,0,0.416666667,0.416666667,0.125,0.041666667,0,0
7209-MDWKR,4/24/2013,5/24/2013,5/28/2013,34,4,FALSE,TRUE,FALSE,Train,1,4,69.34,5,24,63.91958333,62.15357143,6.5,36.5,0.43278338,0.417673248,0.106031667,0.043511704,0,0,0.416666667,0.416666667,0.125,0.041666667,0,0
7209-MDWKR,5/5/2013,6/4/2013,6/10/2013,36,6,FALSE,TRUE,FALSE,Train,1,5,74.7,6,11,63.91958333,62.15357143,6.5,36.5,0.43278338,0.417673248,0.106031667,0.043511704,0,0,0.416666667,0.416666667,0.125,0.041666667,0,0
7209-MDWKR,5/22/2013,6/21/2013,7/2/2013,41,11,FALSE,TRUE,FALSE,Train,2,5,49.37,6,17,63.91958333,62.15357143,6.5,36.5,0.43278338,0.417673248,0.106031667,0.043511704,0,0,0.416666667,0.416666667,0.125,0.041666667,0,0
7209-MDWKR,6/19/2013,7/19/2013,7/12/2013,23,0,FALSE,FALSE,TRUE,Train,0,6,36.23,7,28,63.91958333,62.15357143,6.5,36.5,0.43278338,0.417673248,0.106031667,0.043511704,0,0,0.416666667,0.416666667,0.125,0.041666667,0,0
7228-LEPPM,1/23/2012,2/22/2012,3/8/2012,45,15,TRUE,TRUE,FALSE,Train,3,1,87.1,2,0,53.77291667,53.42130435,11.39130435,41.39130435,0.047933052,0.202169618,0.460354113,0.268133741,0.021409477,0,0.041666667,0.208333333,0.5,0.208333333,0.041666667,0
7228-LEPPM,1/29/2012,2/28/2012,3/21/2012,52,22,FALSE,TRUE,FALSE,Train,4,1,27.63,2,6,53.77291667,53.42130435,11.39130435,41.39130435,0.047933052,0.202169618,0.460354113,0.268133741,0.021409477,0,0.041666667,0.208333333,0.5,0.208333333,0.041666667,0
7228-LEPPM,2/11/2012,3/12/2012,3/21/2012,39,9,FALSE,TRUE,FALSE,Train,2,2,45,3,13,53.77291667,53.42130435,11.39130435,41.39130435,0.047933052,0.202169618,0.460354113,0.268133741,0.021409477,0,0.041666667,0.208333333,0.5,0.208333333,0.041666667,0
7228-LEPPM,3/9/2012,4/8/2012,4/18/2012,40,10,FALSE,TRUE,FALSE,Train,2,3,32.17,4,27,53.77291667,53.42130435,11.39130435,41.39130435,0.047933052,0.202169618,0.460354113,0.268133741,0.021409477,0,0.041666667,0.208333333,0.5,0.208333333,0.041666667,0
7228-LEPPM,3/13/2012,4/12/2012,4/21/2012,39,9,FALSE,TRUE,FALSE,Train,2,3,46.22,4,4,53.77291667,53.42130435,11.39130435,41.39130435,0.047933052,0.202169618,0.460354113,0.268133741,0.021409477,0,0.041666667,0.208333333,0.5,0.208333333,0.041666667,0
7228-LEPPM,6/19/2012,7/19/2012,7/29/2012,40,10,FALSE,TRUE,FALSE,Train,2,6,60.46,7,98,53.77291667,53.42130435,11.39130435,41.39130435,0.047933052,0.202169618,0.460354113,0.268133741,0.021409477,0,0.041666667,0.208333333,0.5,0.208333333,0.041666667,0
7228-LEPPM,6/30/2012,7/30/2012,8/13/2012,44,14,FALSE,TRUE,FALSE,Train,2,6,69.15,7,11,53.77291667,53.42130435,11.39130435,41.39130435,0.047933052,0.202169618,0.460354113,0.268133741,0.021409477,0,0.041666667,0.208333333,0.5,0.208333333,0.041666667,0
7228-LEPPM,7/10/2012,8/9/2012,8/27/2012,48,18,FALSE,TRUE,FALSE,Train,3,7,51.32,8,10,53.77291667,53.42130435,11.39130435,41.39130435,0.047933052,0.202169618,0.460354113,0.268133741,0.021409477,0,0.041666667,0.208333333,0.5,0.208333333,0.041666667,0
7228-LEPPM,7/30/2012,8/29/2012,8/28/2012,29,0,FALSE,FALSE,TRUE,Train,0,7,61.86,8,20,53.77291667,53.42130435,11.39130435,41.39130435,0.047933052,0.202169618,0.460354113,0.268133741,0.021409477,0,0.041666667,0.208333333,0.5,0.208333333,0.041666667,0
7228-LEPPM,8/7/2012,9/6/2012,9/10/2012,34,4,FALSE,TRUE,FALSE,Train,1,8,60.58,9,8,53.77291667,53.42130435,11.39130435,41.39130435,0.047933052,0.202169618,0.460354113,0.268133741,0.021409477,0,0.041666667,0.208333333,0.5,0.208333333,0.041666667,0
7228-LEPPM,9/1/2012,10/1/2012,10/6/2012,35,5,FALSE,TRUE,FALSE,Train,1,9,69.9,10,25,53.77291667,53.42130435,11.39130435,41.39130435,0.047933052,0.202169618,0.460354113,0.268133741,0.021409477,0,0.041666667,0.208333333,0.5,0.208333333,0.041666667,0
7228-LEPPM,9/12/2012,10/12/2012,10/31/2012,49,19,FALSE,TRUE,FALSE,Train,3,9,61.86,10,11,53.77291667,53.42130435,11.39130435,41.39130435,0.047933052,0.202169618,0.460354113,0.268133741,0.021409477,0,0.041666667,0.208333333,0.5,0.208333333,0.041666667,0
7228-LEPPM,9/27/2012,10/27/2012,11/9/2012,43,13,FALSE,TRUE,FALSE,Train,2,9,35.48,10,15,53.77291667,53.42130435,11.39130435,41.39130435,0.047933052,0.202169618,0.460354113,0.268133741,0.021409477,0,0.041666667,0.208333333,0.5,0.208333333,0.041666667,0
7228-LEPPM,10/22/2012,11/21/2012,12/2/2012,41,11,FALSE,TRUE,FALSE,Train,2,10,34.49,11,25,53.77291667,53.42130435,11.39130435,41.39130435,0.047933052,0.202169618,0.460354113,0.268133741,0.021409477,0,0.041666667,0.208333333,0.5,0.208333333,0.041666667,0
7228-LEPPM,1/16/2013,2/15/2013,2/26/2013,41,11,FALSE,TRUE,FALSE,Train,2,1,47.74,2,86,53.77291667,53.42130435,11.39130435,41.39130435,0.047933052,0.202169618,0.460354113,0.268133741,0.021409477,0,0.041666667,0.208333333,0.5,0.208333333,0.041666667,0
7228-LEPPM,1/21/2013,2/20/2013,3/13/2013,51,21,FALSE,TRUE,FALSE,Train,3,1,89.96,2,5,53.77291667,53.42130435,11.39130435,41.39130435,0.047933052,0.202169618,0.460354113,0.268133741,0.021409477,0,0.041666667,0.208333333,0.5,0.208333333,0.041666667,0
7228-LEPPM,2/9/2013,3/11/2013,3/14/2013,33,3,FALSE,TRUE,FALSE,Train,1,2,34.7,3,19,53.77291667,53.42130435,11.39130435,41.39130435,0.047933052,0.202169618,0.460354113,0.268133741,0.021409477,0,0.041666667,0.208333333,0.5,0.208333333,0.041666667,0
7245-CKNCN,1/4/2012,2/3/2012,1/28/2012,24,0,TRUE,FALSE,TRUE,Train,0,1,67.71,2,0,74.67764706,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7245-CKNCN,2/7/2012,3/8/2012,3/6/2012,28,0,FALSE,FALSE,TRUE,Train,0,2,75.19,3,34,74.67764706,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7245-CKNCN,2/7/2012,3/8/2012,2/29/2012,22,0,FALSE,FALSE,TRUE,Train,0,2,88.89,3,0,74.67764706,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7245-CKNCN,3/2/2012,4/1/2012,3/23/2012,21,0,FALSE,FALSE,TRUE,Train,0,3,69.13,4,24,74.67764706,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7245-CKNCN,4/26/2012,5/26/2012,5/14/2012,18,0,FALSE,FALSE,TRUE,Train,0,4,84.99,5,55,74.67764706,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7245-CKNCN,5/21/2012,6/20/2012,6/13/2012,23,0,FALSE,FALSE,TRUE,Train,0,5,93.86,6,25,74.67764706,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7245-CKNCN,5/22/2012,6/21/2012,6/13/2012,22,0,FALSE,FALSE,TRUE,Train,0,5,87.82,6,1,74.67764706,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7245-CKNCN,6/6/2012,7/6/2012,6/19/2012,13,0,FALSE,FALSE,TRUE,Train,0,6,49.72,7,15,74.67764706,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7245-CKNCN,9/10/2012,10/10/2012,9/29/2012,19,0,FALSE,FALSE,TRUE,Train,0,9,85.36,10,96,74.67764706,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7245-CKNCN,11/2/2012,12/2/2012,11/18/2012,16,0,FALSE,FALSE,TRUE,Train,0,11,61.57,12,53,74.67764706,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7245-CKNCN,11/7/2012,12/7/2012,11/20/2012,13,0,FALSE,FALSE,TRUE,Train,0,11,73.82,12,5,74.67764706,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7245-CKNCN,4/17/2013,5/17/2013,4/24/2013,7,0,FALSE,FALSE,TRUE,Train,0,4,79.26,5,161,74.67764706,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7260-ZHAKS,3/7/2012,4/6/2012,4/3/2012,27,0,TRUE,FALSE,TRUE,Train,0,3,72.83,4,0,66.78652174,80.255,6,36,0.895507425,0.104492575,0,0,0,0,0.913043478,0.086956522,0,0,0,0
7260-ZHAKS,3/20/2012,4/19/2012,4/25/2012,36,6,FALSE,TRUE,FALSE,Train,1,3,82.98,4,13,66.78652174,80.255,6,36,0.895507425,0.104492575,0,0,0,0,0.913043478,0.086956522,0,0,0,0
7260-ZHAKS,4/13/2012,5/13/2012,5/12/2012,29,0,FALSE,FALSE,TRUE,Train,0,4,67.29,5,24,66.78652174,80.255,6,36,0.895507425,0.104492575,0,0,0,0,0.913043478,0.086956522,0,0,0,0
7260-ZHAKS,5/6/2012,6/5/2012,6/11/2012,36,6,FALSE,TRUE,FALSE,Train,1,5,77.53,6,23,66.78652174,80.255,6,36,0.895507425,0.104492575,0,0,0,0,0.913043478,0.086956522,0,0,0,0
7260-ZHAKS,6/27/2012,7/27/2012,7/21/2012,24,0,FALSE,FALSE,TRUE,Train,0,6,56.4,7,52,66.78652174,80.255,6,36,0.895507425,0.104492575,0,0,0,0,0.913043478,0.086956522,0,0,0,0
7260-ZHAKS,7/14/2012,8/13/2012,7/29/2012,15,0,FALSE,FALSE,TRUE,Train,0,7,67.49,8,17,66.78652174,80.255,6,36,0.895507425,0.104492575,0,0,0,0,0.913043478,0.086956522,0,0,0,0
7260-ZHAKS,8/21/2012,9/20/2012,9/7/2012,17,0,FALSE,FALSE,TRUE,Train,0,8,67.74,9,38,66.78652174,80.255,6,36,0.895507425,0.104492575,0,0,0,0,0.913043478,0.086956522,0,0,0,0
7260-ZHAKS,8/30/2012,9/29/2012,9/21/2012,22,0,FALSE,FALSE,TRUE,Train,0,8,60.64,9,9,66.78652174,80.255,6,36,0.895507425,0.104492575,0,0,0,0,0.913043478,0.086956522,0,0,0,0
7260-ZHAKS,8/30/2012,9/29/2012,9/26/2012,27,0,FALSE,FALSE,TRUE,Train,0,8,100.51,9,0,66.78652174,80.255,6,36,0.895507425,0.104492575,0,0,0,0,0.913043478,0.086956522,0,0,0,0
7260-ZHAKS,9/6/2012,10/6/2012,9/26/2012,20,0,FALSE,FALSE,TRUE,Train,0,9,44.99,10,7,66.78652174,80.255,6,36,0.895507425,0.104492575,0,0,0,0,0.913043478,0.086956522,0,0,0,0
7260-ZHAKS,11/26/2012,12/26/2012,12/22/2012,26,0,FALSE,FALSE,TRUE,Train,0,11,61.18,12,81,66.78652174,80.255,6,36,0.895507425,0.104492575,0,0,0,0,0.913043478,0.086956522,0,0,0,0
7260-ZHAKS,12/8/2012,1/7/2013,12/30/2012,22,0,FALSE,FALSE,TRUE,Train,0,12,66.27,1,12,66.78652174,80.255,6,36,0.895507425,0.104492575,0,0,0,0,0.913043478,0.086956522,0,0,0,0
7260-ZHAKS,1/23/2013,2/22/2013,2/6/2013,14,0,FALSE,FALSE,TRUE,Train,0,1,83.32,2,46,66.78652174,80.255,6,36,0.895507425,0.104492575,0,0,0,0,0.913043478,0.086956522,0,0,0,0
7260-ZHAKS,1/30/2013,3/1/2013,2/25/2013,26,0,FALSE,FALSE,TRUE,Train,0,1,53.71,3,7,66.78652174,80.255,6,36,0.895507425,0.104492575,0,0,0,0,0.913043478,0.086956522,0,0,0,0
7260-ZHAKS,2/16/2013,3/18/2013,3/14/2013,26,0,FALSE,FALSE,TRUE,Train,0,2,78.28,3,17,66.78652174,80.255,6,36,0.895507425,0.104492575,0,0,0,0,0.913043478,0.086956522,0,0,0,0
7260-ZHAKS,2/22/2013,3/24/2013,3/16/2013,22,0,FALSE,FALSE,TRUE,Train,0,2,89.44,3,6,66.78652174,80.255,6,36,0.895507425,0.104492575,0,0,0,0,0.913043478,0.086956522,0,0,0,0
7329-TWKLF,1/9/2012,2/8/2012,1/27/2012,18,0,TRUE,FALSE,TRUE,Train,0,1,56.86,2,0,75.945,52.03,2.5,32.5,0.937718085,0.062281915,0,0,0,0,0.909090909,0.090909091,0,0,0,0
7329-TWKLF,1/24/2012,2/23/2012,2/11/2012,18,0,FALSE,FALSE,TRUE,Train,0,1,80.71,2,15,75.945,52.03,2.5,32.5,0.937718085,0.062281915,0,0,0,0,0.909090909,0.090909091,0,0,0,0
7329-TWKLF,2/25/2012,3/26/2012,3/22/2012,26,0,FALSE,FALSE,TRUE,Train,0,2,92.11,3,32,75.945,52.03,2.5,32.5,0.937718085,0.062281915,0,0,0,0,0.909090909,0.090909091,0,0,0,0
7329-TWKLF,5/2/2012,6/1/2012,5/24/2012,22,0,FALSE,FALSE,TRUE,Train,0,5,120.76,6,67,75.945,52.03,2.5,32.5,0.937718085,0.062281915,0,0,0,0,0.909090909,0.090909091,0,0,0,0
7329-TWKLF,5/2/2012,6/1/2012,5/19/2012,17,0,FALSE,FALSE,TRUE,Train,0,5,73.3,6,0,75.945,52.03,2.5,32.5,0.937718085,0.062281915,0,0,0,0,0.909090909,0.090909091,0,0,0,0
7329-TWKLF,6/30/2012,7/30/2012,7/23/2012,23,0,FALSE,FALSE,TRUE,Train,0,6,74.22,7,59,75.945,52.03,2.5,32.5,0.937718085,0.062281915,0,0,0,0,0.909090909,0.090909091,0,0,0,0
7329-TWKLF,7/6/2012,8/5/2012,8/1/2012,26,0,FALSE,FALSE,TRUE,Train,0,7,73.84,8,6,75.945,52.03,2.5,32.5,0.937718085,0.062281915,0,0,0,0,0.909090909,0.090909091,0,0,0,0
7329-TWKLF,10/2/2012,11/1/2012,11/4/2012,33,3,FALSE,TRUE,FALSE,Train,1,10,42.35,11,88,75.945,52.03,2.5,32.5,0.937718085,0.062281915,0,0,0,0,0.909090909,0.090909091,0,0,0,0
7329-TWKLF,1/3/2013,2/2/2013,1/16/2013,13,0,FALSE,FALSE,TRUE,Train,0,1,91.37,2,93,75.945,52.03,2.5,32.5,0.937718085,0.062281915,0,0,0,0,0.909090909,0.090909091,0,0,0,0
7329-TWKLF,1/27/2013,2/26/2013,2/16/2013,20,0,FALSE,FALSE,TRUE,Train,0,1,94.38,2,24,75.945,52.03,2.5,32.5,0.937718085,0.062281915,0,0,0,0,0.909090909,0.090909091,0,0,0,0
7329-TWKLF,3/10/2013,4/9/2013,4/5/2013,26,0,FALSE,FALSE,TRUE,Train,0,3,62.24,4,42,75.945,52.03,2.5,32.5,0.937718085,0.062281915,0,0,0,0,0.909090909,0.090909091,0,0,0,0
7329-TWKLF,4/2/2013,5/2/2013,4/16/2013,14,0,FALSE,FALSE,TRUE,Train,0,4,56.67,5,23,75.945,52.03,2.5,32.5,0.937718085,0.062281915,0,0,0,0,0.909090909,0.090909091,0,0,0,0
7329-TWKLF,5/5/2013,6/4/2013,5/25/2013,20,0,FALSE,FALSE,TRUE,Train,0,5,66.46,6,33,75.945,52.03,2.5,32.5,0.937718085,0.062281915,0,0,0,0,0.909090909,0.090909091,0,0,0,0
7329-TWKLF,5/19/2013,6/18/2013,6/5/2013,17,0,FALSE,FALSE,TRUE,Train,0,5,79.65,6,14,75.945,52.03,2.5,32.5,0.937718085,0.062281915,0,0,0,0,0.909090909,0.090909091,0,0,0,0
7329-TWKLF,5/21/2013,6/20/2013,6/11/2013,21,0,FALSE,FALSE,TRUE,Train,0,5,61.42,6,2,75.945,52.03,2.5,32.5,0.937718085,0.062281915,0,0,0,0,0.909090909,0.090909091,0,0,0,0
7372-CESLR,1/10/2012,2/9/2012,2/3/2012,24,0,TRUE,FALSE,TRUE,Train,0,1,47.75,2,0,36.3036,41.76,3,33,0.953988034,0.046011966,0,0,0,0,0.96,0.04,0,0,0,0
7372-CESLR,2/8/2012,3/9/2012,3/3/2012,24,0,FALSE,FALSE,TRUE,Train,0,2,30.74,3,29,36.3036,41.76,3,33,0.953988034,0.046011966,0,0,0,0,0.96,0.04,0,0,0,0
7372-CESLR,2/16/2012,3/17/2012,3/17/2012,30,0,FALSE,FALSE,TRUE,Train,0,2,47.45,3,8,36.3036,41.76,3,33,0.953988034,0.046011966,0,0,0,0,0.96,0.04,0,0,0,0
7372-CESLR,2/17/2012,3/18/2012,3/8/2012,20,0,FALSE,FALSE,TRUE,Train,0,2,20.8,3,1,36.3036,41.76,3,33,0.953988034,0.046011966,0,0,0,0,0.96,0.04,0,0,0,0
7372-CESLR,3/17/2012,4/16/2012,4/9/2012,23,0,FALSE,FALSE,TRUE,Train,0,3,34.57,4,29,36.3036,41.76,3,33,0.953988034,0.046011966,0,0,0,0,0.96,0.04,0,0,0,0
7372-CESLR,3/18/2012,4/17/2012,4/9/2012,22,0,FALSE,FALSE,TRUE,Train,0,3,30.08,4,1,36.3036,41.76,3,33,0.953988034,0.046011966,0,0,0,0,0.96,0.04,0,0,0,0
7372-CESLR,4/10/2012,5/10/2012,5/4/2012,24,0,FALSE,FALSE,TRUE,Train,0,4,21.24,5,23,36.3036,41.76,3,33,0.953988034,0.046011966,0,0,0,0,0.96,0.04,0,0,0,0
7372-CESLR,5/16/2012,6/15/2012,6/1/2012,16,0,FALSE,FALSE,TRUE,Train,0,5,50.58,6,36,36.3036,41.76,3,33,0.953988034,0.046011966,0,0,0,0,0.96,0.04,0,0,0,0
7372-CESLR,5/25/2012,6/24/2012,6/13/2012,19,0,FALSE,FALSE,TRUE,Train,0,5,34.58,6,9,36.3036,41.76,3,33,0.953988034,0.046011966,0,0,0,0,0.96,0.04,0,0,0,0
7372-CESLR,6/7/2012,7/7/2012,7/7/2012,30,0,FALSE,FALSE,TRUE,Train,0,6,26.14,7,13,36.3036,41.76,3,33,0.953988034,0.046011966,0,0,0,0,0.96,0.04,0,0,0,0
7372-CESLR,9/10/2012,10/10/2012,9/28/2012,18,0,FALSE,FALSE,TRUE,Train,0,9,52.82,10,95,36.3036,41.76,3,33,0.953988034,0.046011966,0,0,0,0,0.96,0.04,0,0,0,0
7372-CESLR,10/28/2012,11/27/2012,11/25/2012,28,0,FALSE,FALSE,TRUE,Train,0,10,12.7,11,48,36.3036,41.76,3,33,0.953988034,0.046011966,0,0,0,0,0.96,0.04,0,0,0,0
7372-CESLR,11/28/2012,12/28/2012,12/31/2012,33,3,FALSE,TRUE,FALSE,Train,1,11,41.76,12,31,36.3036,41.76,3,33,0.953988034,0.046011966,0,0,0,0,0.96,0.04,0,0,0,0
7372-CESLR,12/4/2012,1/3/2013,12/27/2012,23,0,FALSE,FALSE,TRUE,Train,0,12,28.78,1,6,36.3036,41.76,3,33,0.953988034,0.046011966,0,0,0,0,0.96,0.04,0,0,0,0
7372-CESLR,1/1/2013,1/31/2013,1/31/2013,30,0,FALSE,FALSE,TRUE,Train,0,1,37.25,1,28,36.3036,41.76,3,33,0.953988034,0.046011966,0,0,0,0,0.96,0.04,0,0,0,0
7372-CESLR,1/2/2013,2/1/2013,1/27/2013,25,0,FALSE,FALSE,TRUE,Train,0,1,27.5,2,1,36.3036,41.76,3,33,0.953988034,0.046011966,0,0,0,0,0.96,0.04,0,0,0,0
7372-CESLR,2/27/2013,3/29/2013,3/22/2013,23,0,FALSE,FALSE,TRUE,Train,0,2,59.17,3,56,36.3036,41.76,3,33,0.953988034,0.046011966,0,0,0,0,0.96,0.04,0,0,0,0
7372-CESLR,4/15/2013,5/15/2013,5/12/2013,27,0,FALSE,FALSE,TRUE,Train,0,4,22.45,5,47,36.3036,41.76,3,33,0.953988034,0.046011966,0,0,0,0,0.96,0.04,0,0,0,0
7600-OISKG,2/11/2012,3/12/2012,3/12/2012,30,0,TRUE,FALSE,TRUE,Train,0,2,65.67,3,0,64.84173913,63.93888889,6.666666667,36.66666667,0.614144137,0.254767461,0.131088403,0,0,0,0.608695652,0.260869565,0.130434783,0,0,0
7600-OISKG,4/30/2012,5/30/2012,5/30/2012,30,0,FALSE,FALSE,TRUE,Train,0,4,97.06,5,79,64.84173913,63.93888889,6.666666667,36.66666667,0.614144137,0.254767461,0.131088403,0,0,0,0.608695652,0.260869565,0.130434783,0,0,0
7600-OISKG,6/1/2012,7/1/2012,7/1/2012,30,0,FALSE,FALSE,TRUE,Train,0,6,66.03,7,32,64.84173913,63.93888889,6.666666667,36.66666667,0.614144137,0.254767461,0.131088403,0,0,0,0.608695652,0.260869565,0.130434783,0,0,0
7600-OISKG,6/20/2012,7/20/2012,7/15/2012,25,0,FALSE,FALSE,TRUE,Train,0,6,45.48,7,19,64.84173913,63.93888889,6.666666667,36.66666667,0.614144137,0.254767461,0.131088403,0,0,0,0.608695652,0.260869565,0.130434783,0,0,0
7600-OISKG,7/3/2012,8/2/2012,8/7/2012,35,5,FALSE,TRUE,FALSE,Train,1,7,61.25,8,13,64.84173913,63.93888889,6.666666667,36.66666667,0.614144137,0.254767461,0.131088403,0,0,0,0.608695652,0.260869565,0.130434783,0,0,0
7600-OISKG,8/1/2012,8/31/2012,8/30/2012,29,0,FALSE,FALSE,TRUE,Train,0,8,79.02,8,29,64.84173913,63.93888889,6.666666667,36.66666667,0.614144137,0.254767461,0.131088403,0,0,0,0.608695652,0.260869565,0.130434783,0,0,0
7600-OISKG,8/30/2012,9/29/2012,10/6/2012,37,7,FALSE,TRUE,FALSE,Train,1,8,74.43,9,29,64.84173913,63.93888889,6.666666667,36.66666667,0.614144137,0.254767461,0.131088403,0,0,0,0.608695652,0.260869565,0.130434783,0,0,0
7600-OISKG,9/16/2012,10/16/2012,10/25/2012,39,9,FALSE,TRUE,FALSE,Train,2,9,60.95,10,17,64.84173913,63.93888889,6.666666667,36.66666667,0.614144137,0.254767461,0.131088403,0,0,0,0.608695652,0.260869565,0.130434783,0,0,0
7600-OISKG,10/31/2012,11/30/2012,12/7/2012,37,7,FALSE,TRUE,FALSE,Train,1,10,70.07,11,45,64.84173913,63.93888889,6.666666667,36.66666667,0.614144137,0.254767461,0.131088403,0,0,0,0.608695652,0.260869565,0.130434783,0,0,0
7600-OISKG,11/5/2012,12/5/2012,11/29/2012,24,0,FALSE,FALSE,TRUE,Train,0,11,87.51,12,5,64.84173913,63.93888889,6.666666667,36.66666667,0.614144137,0.254767461,0.131088403,0,0,0,0.608695652,0.260869565,0.130434783,0,0,0
7600-OISKG,11/30/2012,12/30/2012,12/26/2012,26,0,FALSE,FALSE,TRUE,Train,0,11,40.23,12,25,64.84173913,63.93888889,6.666666667,36.66666667,0.614144137,0.254767461,0.131088403,0,0,0,0.608695652,0.260869565,0.130434783,0,0,0
7600-OISKG,1/11/2013,2/10/2013,2/24/2013,44,14,FALSE,TRUE,FALSE,Train,2,1,75.47,2,42,64.84173913,63.93888889,6.666666667,36.66666667,0.614144137,0.254767461,0.131088403,0,0,0,0.608695652,0.260869565,0.130434783,0,0,0
7600-OISKG,2/18/2013,3/20/2013,3/7/2013,17,0,FALSE,FALSE,TRUE,Train,0,2,45.51,3,38,64.84173913,63.93888889,6.666666667,36.66666667,0.614144137,0.254767461,0.131088403,0,0,0,0.608695652,0.260869565,0.130434783,0,0,0
7600-OISKG,4/11/2013,5/11/2013,5/19/2013,38,8,FALSE,TRUE,FALSE,Train,2,4,59.08,5,52,64.84173913,63.93888889,6.666666667,36.66666667,0.614144137,0.254767461,0.131088403,0,0,0,0.608695652,0.260869565,0.130434783,0,0,0
7600-OISKG,5/1/2013,5/31/2013,6/1/2013,31,1,FALSE,TRUE,FALSE,Train,1,5,55.53,5,20,64.84173913,63.93888889,6.666666667,36.66666667,0.614144137,0.254767461,0.131088403,0,0,0,0.608695652,0.260869565,0.130434783,0,0,0
7600-OISKG,5/12/2013,6/11/2013,6/15/2013,34,4,FALSE,TRUE,FALSE,Train,1,5,54.99,6,11,64.84173913,63.93888889,6.666666667,36.66666667,0.614144137,0.254767461,0.131088403,0,0,0,0.608695652,0.260869565,0.130434783,0,0,0
