customerID,InvoiceDate,DueDate,SettledDate,DaysToSettle,DaysLate,First invoice,Late,On-Time,Train/Test 30%,Train/Test 3 months,Age Bucket,Invoiced Month,InvoiceAmount,Invoice Due Month,Gap between current and previous invoice due date,Average Amount of PAID,Average of Amount of LATE PAID,Average Days Late,Average Days to Settle,Ratio Of Amount of Paid Invoices Bucket(0) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(1) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(2) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(3) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(4) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(5) by Total Amount of Paid Invoices,Ratio Of number of Paid Invoices Bucket(0) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(1) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(2) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(3) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(4) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(5) by Total number of Paid Invoices
6077-FDQRK,2012/08/06,2012/09/05,2012/08/28,22,0,FALSE,FALSE,TRUE,Train,Train,0,8,47.35,9,2,44.56892857,36.86,1,31,0.970463087,0.029536913,0,0,0,0,0.964285714,0.035714286,0,0,0,0
6077-FDQRK,2012/08/20,2012/09/19,2012/09/15,26,0,FALSE,FALSE,TRUE,Train,Train,0,8,62.95,9,14,44.56892857,36.86,1,31,0.970463087,0.029536913,0,0,0,0,0.964285714,0.035714286,0,0,0,0
6077-FDQRK,2012/09/06,2012/10/06,2012/09/22,16,0,FALSE,FALSE,TRUE,Train,Train,0,9,30.23,10,17,44.56892857,36.86,1,31,0.970463087,0.029536913,0,0,0,0,0.964285714,0.035714286,0,0,0,0
6077-FDQRK,2012/11/14,2012/12/14,2012/11/29,15,0,FALSE,FALSE,TRUE,Train,Train,0,11,60.66,12,69,44.56892857,36.86,1,31,0.970463087,0.029536913,0,0,0,0,0.964285714,0.035714286,0,0,0,0
6077-FDQRK,2012/11/18,2012/12/18,2012/12/03,15,0,FALSE,FALSE,TRUE,Train,Train,0,11,53.39,12,4,44.56892857,36.86,1,31,0.970463087,0.029536913,0,0,0,0,0.964285714,0.035714286,0,0,0,0
6077-FDQRK,2012/11/21,2012/12/21,2012/12/07,16,0,FALSE,FALSE,TRUE,Train,Train,0,11,33.36,12,3,44.56892857,36.86,1,31,0.970463087,0.029536913,0,0,0,0,0.964285714,0.035714286,0,0,0,0
6077-FDQRK,2012/12/25,2013/01/24,2013/01/13,19,0,FALSE,FALSE,TRUE,Train,Train,0,12,55.87,1,34,44.56892857,36.86,1,31,0.970463087,0.029536913,0,0,0,0,0.964285714,0.035714286,0,0,0,0
6077-FDQRK,2012/12/30,2013/01/29,2013/01/16,17,0,FALSE,FALSE,TRUE,Train,Train,0,12,49.84,1,5,44.56892857,36.86,1,31,0.970463087,0.029536913,0,0,0,0,0.964285714,0.035714286,0,0,0,0
6077-FDQRK,2013/03/07,2013/04/06,2013/04/01,25,0,FALSE,FALSE,TRUE,Train,Train,0,3,56.6,4,67,44.56892857,36.86,1,31,0.970463087,0.029536913,0,0,0,0,0.964285714,0.035714286,0,0,0,0
6077-FDQRK,2013/03/24,2013/04/23,2013/04/08,15,0,FALSE,FALSE,TRUE,Train,Train,0,3,33.37,4,17,44.56892857,36.86,1,31,0.970463087,0.029536913,0,0,0,0,0.964285714,0.035714286,0,0,0,0
6077-FDQRK,2013/03/30,2013/04/29,2013/04/08,9,0,FALSE,FALSE,TRUE,Train,Train,0,3,21.4,4,6,44.56892857,36.86,1,31,0.970463087,0.029536913,0,0,0,0,0.964285714,0.035714286,0,0,0,0
6077-FDQRK,2013/05/04,2013/06/03,2013/05/24,20,0,FALSE,FALSE,TRUE,Test,Train,0,5,42.59,6,35,44.56892857,36.86,1,31,0.970463087,0.029536913,0,0,0,0,0.964285714,0.035714286,0,0,0,0
6077-FDQRK,2013/05/14,2013/06/13,2013/05/28,14,0,FALSE,FALSE,TRUE,Test,Train,0,5,43.07,6,10,44.56892857,36.86,1,31,0.970463087,0.029536913,0,0,0,0,0.964285714,0.035714286,0,0,0,0
6077-FDQRK,2013/05/23,2013/06/22,2013/06/03,11,0,FALSE,FALSE,TRUE,Test,Train,0,5,34.5,6,9,44.56892857,36.86,1,31,0.970463087,0.029536913,0,0,0,0,0.964285714,0.035714286,0,0,0,0
6077-FDQRK,2013/06/14,2013/07/14,2013/06/30,16,0,FALSE,FALSE,TRUE,Test,Train,0,6,48.18,7,22,44.56892857,36.86,1,31,0.970463087,0.029536913,0,0,0,0,0.964285714,0.035714286,0,0,0,0
6077-FDQRK,2013/08/15,2013/09/14,2013/08/27,12,0,FALSE,FALSE,TRUE,Test,Train,0,8,58.36,9,62,44.56892857,36.86,1,31,0.970463087,0.029536913,0,0,0,0,0.964285714,0.035714286,0,0,0,0
6077-FDQRK,2013/09/25,2013/10/25,2013/10/25,30,0,FALSE,FALSE,TRUE,Test,Train,0,9,18.9,10,41,44.56892857,36.86,1,31,0.970463087,0.029536913,0,0,0,0,0.964285714,0.035714286,0,0,0,0
6077-FDQRK,2013/09/25,2013/10/25,2013/10/12,17,0,FALSE,FALSE,TRUE,Test,Train,0,9,52.45,10,0,44.56892857,36.86,1,31,0.970463087,0.029536913,0,0,0,0,0.964285714,0.035714286,0,0,0,0
6077-FDQRK,2013/12/01,2013/12/31,2013/12/19,18,0,FALSE,FALSE,TRUE,Test,Test,0,12,44.41,12,67,44.56892857,36.86,1,31,0.970463087,0.029536913,0,0,0,0,0.964285714,0.035714286,0,0,0,0
6160-HCSFI,2012/01/13,2012/02/12,2012/02/04,22,0,TRUE,FALSE,TRUE,Train,Train,0,1,72.72,2,0,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2012/01/18,2012/02/17,2012/02/11,24,0,FALSE,FALSE,TRUE,Train,Train,0,1,77.44,2,5,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2012/02/25,2012/03/26,2012/03/19,23,0,FALSE,FALSE,TRUE,Train,Train,0,2,83.21,3,38,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2012/03/10,2012/04/09,2012/04/04,25,0,FALSE,FALSE,TRUE,Train,Train,0,3,81.87,4,14,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2012/03/13,2012/04/12,2012/04/09,27,0,FALSE,FALSE,TRUE,Train,Train,0,3,76.21,4,3,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2012/06/14,2012/07/14,2012/07/02,18,0,FALSE,FALSE,TRUE,Train,Train,0,6,65.57,7,93,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2012/07/26,2012/08/25,2012/08/21,26,0,FALSE,FALSE,TRUE,Train,Train,0,7,60.72,8,42,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2012/08/20,2012/09/19,2012/09/12,23,0,FALSE,FALSE,TRUE,Train,Train,0,8,65.49,9,25,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2012/08/22,2012/09/21,2012/09/08,17,0,FALSE,FALSE,TRUE,Train,Train,0,8,61.84,9,2,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2012/08/22,2012/09/21,2012/09/08,17,0,FALSE,FALSE,TRUE,Train,Train,0,8,74.86,9,0,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2012/09/24,2012/10/24,2012/10/16,22,0,FALSE,FALSE,TRUE,Train,Train,0,9,55.36,10,33,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2012/10/12,2012/11/11,2012/11/07,26,0,FALSE,FALSE,TRUE,Train,Train,0,10,88.47,11,18,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2012/11/07,2012/12/07,2012/11/28,21,0,FALSE,FALSE,TRUE,Train,Train,0,11,62.31,12,26,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2012/12/02,2013/01/01,2012/12/27,25,0,FALSE,FALSE,TRUE,Train,Train,0,12,58.05,1,25,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2012/12/27,2013/01/26,2013/01/13,17,0,FALSE,FALSE,TRUE,Train,Train,0,12,72.26,1,25,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2013/01/06,2013/02/05,2013/02/01,26,0,FALSE,FALSE,TRUE,Train,Train,0,1,85.64,2,10,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2013/01/07,2013/02/06,2013/02/08,32,2,FALSE,TRUE,FALSE,Train,Train,1,1,69.85,2,1,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2013/01/24,2013/02/23,2013/02/11,18,0,FALSE,FALSE,TRUE,Train,Train,0,1,44.64,2,17,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2013/02/02,2013/03/04,2013/02/23,21,0,FALSE,FALSE,TRUE,Train,Train,0,2,85.52,3,9,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2013/02/12,2013/03/14,2013/02/26,14,0,FALSE,FALSE,TRUE,Train,Train,0,2,75.78,3,10,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2013/03/24,2013/04/23,2013/04/07,14,0,FALSE,FALSE,TRUE,Train,Train,0,3,65.37,4,40,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2013/04/24,2013/05/24,2013/05/20,26,0,FALSE,FALSE,TRUE,Test,Train,0,4,43.95,5,31,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2013/05/16,2013/06/15,2013/05/30,14,0,FALSE,FALSE,TRUE,Test,Train,0,5,85.72,6,22,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2013/06/04,2013/07/04,2013/06/20,16,0,FALSE,FALSE,TRUE,Test,Train,0,6,68.97,7,19,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2013/08/17,2013/09/16,2013/08/28,11,0,FALSE,FALSE,TRUE,Test,Train,0,8,82.91,9,74,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2013/08/22,2013/09/21,2013/09/04,13,0,FALSE,FALSE,TRUE,Test,Train,0,8,76.85,9,5,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2013/08/30,2013/09/29,2013/09/17,18,0,FALSE,FALSE,TRUE,Test,Train,0,8,69.48,9,8,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2013/10/03,2013/11/02,2013/10/17,14,0,FALSE,FALSE,TRUE,Test,Test,0,10,68.64,11,34,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2013/10/20,2013/11/19,2013/11/01,12,0,FALSE,FALSE,TRUE,Test,Test,0,10,92.57,11,17,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6160-HCSFI,2013/11/26,2013/12/26,2013/12/07,11,0,FALSE,FALSE,TRUE,Test,Test,0,11,80.85,12,37,71.77066667,69.85,2,32,0.967558706,0.032441294,0,0,0,0,0.966666667,0.033333333,0,0,0,0
6177-VTITE,2012/02/06,2012/03/07,2012/02/20,14,0,TRUE,FALSE,TRUE,Train,Train,0,2,63.28,3,0,42.88333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6177-VTITE,2012/05/23,2012/06/22,2012/06/09,17,0,FALSE,FALSE,TRUE,Train,Train,0,5,48.03,6,107,42.88333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6177-VTITE,2012/06/18,2012/07/18,2012/07/02,14,0,FALSE,FALSE,TRUE,Train,Train,0,6,49.39,7,26,42.88333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6177-VTITE,2012/06/23,2012/07/23,2012/07/14,21,0,FALSE,FALSE,TRUE,Train,Train,0,6,40.13,7,5,42.88333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6177-VTITE,2012/06/25,2012/07/25,2012/07/15,20,0,FALSE,FALSE,TRUE,Train,Train,0,6,71.35,7,2,42.88333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6177-VTITE,2012/07/03,2012/08/02,2012/07/18,15,0,FALSE,FALSE,TRUE,Train,Train,0,7,48.18,8,8,42.88333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6177-VTITE,2012/08/29,2012/09/28,2012/09/21,23,0,FALSE,FALSE,TRUE,Train,Train,0,8,56.26,9,57,42.88333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6177-VTITE,2012/09/29,2012/10/29,2012/10/16,17,0,FALSE,FALSE,TRUE,Train,Train,0,9,34.5,10,31,42.88333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6177-VTITE,2012/11/03,2012/12/03,2012/11/15,12,0,FALSE,FALSE,TRUE,Train,Train,0,11,22.26,12,35,42.88333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6177-VTITE,2012/11/11,2012/12/11,2012/12/01,20,0,FALSE,FALSE,TRUE,Train,Train,0,11,54.3,12,8,42.88333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6177-VTITE,2012/11/24,2012/12/24,2012/12/09,15,0,FALSE,FALSE,TRUE,Train,Train,0,11,19.06,12,13,42.88333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6177-VTITE,2012/12/26,2013/01/25,2013/01/06,11,0,FALSE,FALSE,TRUE,Train,Train,0,12,8.27,1,32,42.88333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6177-VTITE,2013/02/05,2013/03/07,2013/03/06,29,0,FALSE,FALSE,TRUE,Train,Train,0,2,39.33,3,41,42.88333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6177-VTITE,2013/02/11,2013/03/13,2013/02/27,16,0,FALSE,FALSE,TRUE,Train,Train,0,2,57.05,3,6,42.88333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6177-VTITE,2013/03/30,2013/04/29,2013/04/08,9,0,FALSE,FALSE,TRUE,Train,Train,0,3,25.7,4,47,42.88333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6177-VTITE,2013/06/11,2013/07/11,2013/06/24,13,0,FALSE,FALSE,TRUE,Test,Train,0,6,42.86,7,73,42.88333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6177-VTITE,2013/06/22,2013/07/22,2013/07/16,24,0,FALSE,FALSE,TRUE,Test,Train,0,6,36.62,7,11,42.88333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6177-VTITE,2013/06/30,2013/07/30,2013/07/14,14,0,FALSE,FALSE,TRUE,Test,Train,0,6,21.89,7,8,42.88333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6177-VTITE,2013/07/19,2013/08/18,2013/08/03,15,0,FALSE,FALSE,TRUE,Test,Train,0,7,65.01,8,19,42.88333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6177-VTITE,2013/11/02,2013/12/02,2013/11/10,8,0,FALSE,FALSE,TRUE,Test,Test,0,11,55.11,12,106,42.88333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6177-VTITE,2013/11/29,2013/12/29,2013/12/13,14,0,FALSE,FALSE,TRUE,Test,Test,0,11,41.97,12,27,42.88333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6296-UKEUZ,2012/03/16,2012/04/15,2012/03/18,2,0,TRUE,FALSE,TRUE,Train,Train,0,3,43.39,4,0,33.31052632,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6296-UKEUZ,2012/05/20,2012/06/19,2012/05/29,9,0,FALSE,FALSE,TRUE,Train,Train,0,5,37.27,6,65,33.31052632,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6296-UKEUZ,2012/06/07,2012/07/07,2012/06/13,6,0,FALSE,FALSE,TRUE,Train,Train,0,6,15.4,7,18,33.31052632,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6296-UKEUZ,2012/06/09,2012/07/09,2012/06/11,2,0,FALSE,FALSE,TRUE,Train,Train,0,6,48.25,7,2,33.31052632,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6296-UKEUZ,2012/07/22,2012/08/21,2012/07/25,3,0,FALSE,FALSE,TRUE,Train,Train,0,7,29.77,8,43,33.31052632,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6296-UKEUZ,2012/08/03,2012/09/02,2012/08/19,16,0,FALSE,FALSE,TRUE,Train,Train,0,8,45.31,9,12,33.31052632,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6296-UKEUZ,2012/08/13,2012/09/12,2012/08/16,3,0,FALSE,FALSE,TRUE,Train,Train,0,8,31.9,9,10,33.31052632,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6296-UKEUZ,2012/09/16,2012/10/16,2012/09/19,3,0,FALSE,FALSE,TRUE,Train,Train,0,9,25.05,10,34,33.31052632,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6296-UKEUZ,2012/11/07,2012/12/07,2012/11/29,22,0,FALSE,FALSE,TRUE,Train,Train,0,11,54.74,12,52,33.31052632,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6296-UKEUZ,2012/12/07,2013/01/06,2012/12/08,1,0,FALSE,FALSE,TRUE,Train,Train,0,12,21.42,1,30,33.31052632,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6296-UKEUZ,2013/02/06,2013/03/08,2013/02/08,2,0,FALSE,FALSE,TRUE,Train,Train,0,2,22,3,61,33.31052632,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6296-UKEUZ,2013/02/27,2013/03/29,2013/03/04,5,0,FALSE,FALSE,TRUE,Train,Train,0,2,35.1,3,21,33.31052632,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6296-UKEUZ,2013/03/05,2013/04/04,2013/03/07,2,0,FALSE,FALSE,TRUE,Train,Train,0,3,14.8,4,6,33.31052632,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6296-UKEUZ,2013/03/22,2013/04/21,2013/03/25,3,0,FALSE,FALSE,TRUE,Test,Train,0,3,22.93,4,17,33.31052632,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6296-UKEUZ,2013/04/12,2013/05/12,2013/04/14,2,0,FALSE,FALSE,TRUE,Test,Train,0,4,27.29,5,21,33.31052632,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6296-UKEUZ,2013/04/23,2013/05/23,2013/04/24,1,0,FALSE,FALSE,TRUE,Test,Train,0,4,34.63,5,11,33.31052632,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6296-UKEUZ,2013/07/21,2013/08/20,2013/07/23,2,0,FALSE,FALSE,TRUE,Test,Train,0,7,15.86,8,89,33.31052632,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6296-UKEUZ,2013/09/07,2013/10/07,2013/09/08,1,0,FALSE,FALSE,TRUE,Test,Train,0,9,61.24,10,48,33.31052632,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6296-UKEUZ,2013/09/21,2013/10/21,2013/09/25,4,0,FALSE,FALSE,TRUE,Test,Train,0,9,46.55,10,14,33.31052632,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6391-GBFQJ,2012/02/09,2012/03/10,2012/02/25,16,0,TRUE,FALSE,TRUE,Train,Train,0,2,6.43,3,0,17.80421053,29.97,6.5,36.5,0.822809507,0.07603169,0.101158803,0,0,0,0.894736842,0.052631579,0.052631579,0,0,0
6391-GBFQJ,2012/03/23,2012/04/22,2012/04/08,16,0,FALSE,FALSE,TRUE,Train,Train,0,3,18.09,4,43,17.80421053,29.97,6.5,36.5,0.822809507,0.07603169,0.101158803,0,0,0,0.894736842,0.052631579,0.052631579,0,0,0
6391-GBFQJ,2012/03/24,2012/04/23,2012/04/09,16,0,FALSE,FALSE,TRUE,Train,Train,0,3,7.11,4,1,17.80421053,29.97,6.5,36.5,0.822809507,0.07603169,0.101158803,0,0,0,0.894736842,0.052631579,0.052631579,0,0,0
6391-GBFQJ,2012/06/17,2012/07/17,2012/07/02,15,0,FALSE,FALSE,TRUE,Train,Train,0,6,8.03,7,85,17.80421053,29.97,6.5,36.5,0.822809507,0.07603169,0.101158803,0,0,0,0.894736842,0.052631579,0.052631579,0,0,0
6391-GBFQJ,2012/09/11,2012/10/11,2012/09/27,16,0,FALSE,FALSE,TRUE,Train,Train,0,9,10.23,10,86,17.80421053,29.97,6.5,36.5,0.822809507,0.07603169,0.101158803,0,0,0,0.894736842,0.052631579,0.052631579,0,0,0
6391-GBFQJ,2013/01/31,2013/03/02,2013/02/12,12,0,FALSE,FALSE,TRUE,Train,Train,0,1,15.48,3,142,17.80421053,29.97,6.5,36.5,0.822809507,0.07603169,0.101158803,0,0,0,0.894736842,0.052631579,0.052631579,0,0,0
6391-GBFQJ,2013/03/04,2013/04/03,2013/04/03,30,0,FALSE,FALSE,TRUE,Train,Train,0,3,46.49,4,32,17.80421053,29.97,6.5,36.5,0.822809507,0.07603169,0.101158803,0,0,0,0.894736842,0.052631579,0.052631579,0,0,0
6391-GBFQJ,2013/03/28,2013/04/27,2013/04/21,24,0,FALSE,FALSE,TRUE,Train,Train,0,3,7.33,4,24,17.80421053,29.97,6.5,36.5,0.822809507,0.07603169,0.101158803,0,0,0,0.894736842,0.052631579,0.052631579,0,0,0
6391-GBFQJ,2013/07/04,2013/08/03,2013/07/18,14,0,FALSE,FALSE,TRUE,Train,Train,0,7,10.76,8,98,17.80421053,29.97,6.5,36.5,0.822809507,0.07603169,0.101158803,0,0,0,0.894736842,0.052631579,0.052631579,0,0,0
6391-GBFQJ,2013/07/21,2013/08/20,2013/08/17,27,0,FALSE,FALSE,TRUE,Train,Train,0,7,8.36,8,17,17.80421053,29.97,6.5,36.5,0.822809507,0.07603169,0.101158803,0,0,0,0.894736842,0.052631579,0.052631579,0,0,0
6391-GBFQJ,2013/07/28,2013/08/27,2013/08/12,15,0,FALSE,FALSE,TRUE,Train,Train,0,7,41.79,8,7,17.80421053,29.97,6.5,36.5,0.822809507,0.07603169,0.101158803,0,0,0,0.894736842,0.052631579,0.052631579,0,0,0
6391-GBFQJ,2013/09/09,2013/10/09,2013/09/22,13,0,FALSE,FALSE,TRUE,Train,Train,0,9,7.96,10,43,17.80421053,29.97,6.5,36.5,0.822809507,0.07603169,0.101158803,0,0,0,0.894736842,0.052631579,0.052631579,0,0,0
6391-GBFQJ,2013/10/01,2013/10/31,2013/11/02,32,2,FALSE,TRUE,FALSE,Train,Test,1,10,25.72,10,22,17.80421053,29.97,6.5,36.5,0.822809507,0.07603169,0.101158803,0,0,0,0.894736842,0.052631579,0.052631579,0,0,0
6391-GBFQJ,2013/10/04,2013/11/03,2013/10/17,13,0,FALSE,FALSE,TRUE,Test,Test,0,10,24.77,11,3,17.80421053,29.97,6.5,36.5,0.822809507,0.07603169,0.101158803,0,0,0,0.894736842,0.052631579,0.052631579,0,0,0
6391-GBFQJ,2013/10/18,2013/11/17,2013/10/31,13,0,FALSE,FALSE,TRUE,Test,Test,0,10,8.61,11,14,17.80421053,29.97,6.5,36.5,0.822809507,0.07603169,0.101158803,0,0,0,0.894736842,0.052631579,0.052631579,0,0,0
6391-GBFQJ,2013/10/30,2013/11/29,2013/11/15,16,0,FALSE,FALSE,TRUE,Test,Test,0,10,30.47,11,12,17.80421053,29.97,6.5,36.5,0.822809507,0.07603169,0.101158803,0,0,0,0.894736842,0.052631579,0.052631579,0,0,0
6391-GBFQJ,2013/11/21,2013/12/21,2014/01/01,41,11,FALSE,TRUE,FALSE,Test,Test,2,11,34.22,12,22,17.80421053,29.97,6.5,36.5,0.822809507,0.07603169,0.101158803,0,0,0,0.894736842,0.052631579,0.052631579,0,0,0
6391-GBFQJ,2013/12/02,2014/01/01,2013/12/13,11,0,FALSE,FALSE,TRUE,Test,Test,0,12,18.05,1,11,17.80421053,29.97,6.5,36.5,0.822809507,0.07603169,0.101158803,0,0,0,0.894736842,0.052631579,0.052631579,0,0,0
6391-GBFQJ,2013/12/02,2014/01/01,2013/12/30,28,0,FALSE,FALSE,TRUE,Test,Test,0,12,8.38,1,0,17.80421053,29.97,6.5,36.5,0.822809507,0.07603169,0.101158803,0,0,0,0.894736842,0.052631579,0.052631579,0,0,0
6627-ELFBK,2012/01/06,2012/02/05,2012/02/03,28,0,TRUE,FALSE,TRUE,Train,Train,0,1,47.07,2,0,66.05777778,65.98111111,6.555555556,36.55555556,0.667053533,0.250028034,0.040026688,0.042891745,0,0,0.666666667,0.259259259,0.037037037,0.037037037,0,0
6627-ELFBK,2012/01/20,2012/02/19,2012/02/11,22,0,FALSE,FALSE,TRUE,Train,Train,0,1,60.52,2,14,66.05777778,65.98111111,6.555555556,36.55555556,0.667053533,0.250028034,0.040026688,0.042891745,0,0,0.666666667,0.259259259,0.037037037,0.037037037,0,0
6627-ELFBK,2012/04/06,2012/05/06,2012/05/01,25,0,FALSE,FALSE,TRUE,Train,Train,0,4,67.3,5,77,66.05777778,65.98111111,6.555555556,36.55555556,0.667053533,0.250028034,0.040026688,0.042891745,0,0,0.666666667,0.259259259,0.037037037,0.037037037,0,0
6627-ELFBK,2012/05/20,2012/06/19,2012/06/16,27,0,FALSE,FALSE,TRUE,Train,Train,0,5,54.82,6,44,66.05777778,65.98111111,6.555555556,36.55555556,0.667053533,0.250028034,0.040026688,0.042891745,0,0,0.666666667,0.259259259,0.037037037,0.037037037,0,0
6627-ELFBK,2012/05/21,2012/06/20,2012/06/26,36,6,FALSE,TRUE,FALSE,Train,Train,1,5,58.64,6,1,66.05777778,65.98111111,6.555555556,36.55555556,0.667053533,0.250028034,0.040026688,0.042891745,0,0,0.666666667,0.259259259,0.037037037,0.037037037,0,0
